id,x,y,z,type
0,0.0009618145620833097,0.0009115652387269974,0.00043407681922369315,0
1,0.0008657443606267112,0.00016465962928370915,0.0007851849774891592,0
2,0.0006210522873569122,0.00023647168058088975,0.00029267423720695686,0
3,0.00022316528028589356,0.000402429508664631,0.0006580255740221597,0
4,0.00048405248870068854,0.00013621000673463347,0.0002696424484877481,0
5,0.0003882278479930064,0.0009856721568573753,0.0005055969744059011,0
6,0.000380623366588437,0.0003131068802475018,0.0008762478073611596,0
7,0.00029384414827273033,0.0004807803513064919,0.0008877316373927422,0
8,0.0004886901313222203,0.0006647323946671304,0.0001389803509740476,0
9,5.607781512919296e-05,3.2841469564545146e-06,0.0007271218318482259,0
10,0.0008636581670944597,0.000190021380874144,0.00040577009338840423,0
11,0.00024308219915019348,0.0003779353897079648,7.336115070455984e-05,0
12,0.00019481145947573386,0.00012326931099324856,0.0002242806074884801,0
13,9.589532158828674e-05,0.000535510474641273,0.0005237552042303323,0
14,0.0006940319222015021,0.0005627641343557029,0.0008554701623472086,0
15,0.00020489560397349694,0.0004814400341498455,4.164566158014993e-05,0
16,0.00046983760054917546,8.631640233546134e-05,0.0001221857480476829,0
17,0.00023360321588183076,0.00025996725076933867,0.0009671236997285779,0
18,0.0005800225746444989,0.0005677709963245273,0.0006741831188651224,0
19,0.0009465020427593671,0.000522188590073851,6.977091639846777e-05,0
20,0.0005701326186182325,0.0002737704692199069,0.0005610678537326773,0
21,0.0005969519812542111,0.0001443550693882335,0.00015124761727772275,0
22,0.0007229751643267232,8.929166361286333e-05,1.1143457113974131e-05,0
23,0.00013181326322048747,0.00024250358756394485,0.0008491583673719787,0
24,0.00074681535896613,0.0002743835283695666,0.0003269602092445004,0
25,0.0003413513930385408,0.0008043180640765051,0.0009705893423376206,0
26,5.3269701639443446e-05,0.0006290203215168875,0.00031321872358620564,0
27,0.0008610139338733977,0.0002491477839791773,0.0006289891731345306,0
28,0.0002526594740503263,0.0003868589551387508,0.000925077156151453,0
29,0.0006948037130225464,0.000579539030236746,0.0007827649572087795,0
30,0.0008784940447433201,3.609435313766152e-05,0.0005728010140215909,0
31,0.00029717179754170145,0.0004572723470004181,0.0005333209403507039,0
32,0.0008369928060325448,0.0007110363803728449,0.00013098633353568956,0
33,0.0005091481172790357,0.0007809240153408574,0.0008650384617711371,0
34,0.0007989526893400361,0.00014497901185646657,0.0006698804278297705,0
35,0.00027314480173329137,0.0007038666436533214,0.0009227848048140835,0
36,0.00044041641120372743,0.0008091069171571842,0.0005625524720320826,0
37,0.00040380280097492927,0.00013750571667404677,0.0005077286589612407,0
38,0.0007125794971568515,0.0008258754273974285,0.0007381029519012061,0
39,0.00043900546279121465,0.0009875581011423455,1.0293234889972025e-05,0
40,0.0007169382980901495,0.0004540589259405212,0.0007072360432127565,0
41,0.0006981051950559401,0.0004849920366604759,0.0004416590813262301,0
42,0.00021981349283404573,0.0006256948733439029,5.898041822314393e-05,0
43,0.0006908595318423587,0.0009393864991344418,4.530337016411335e-05,0
44,0.0007067924843392058,0.0009852032940458756,0.00021754822608544266,0
45,0.0008354645142637736,8.472163962209511e-06,0.0007535689127524207,0
46,0.0008484064210091823,0.00047176988727229207,0.0008471246070524052,0
47,0.000577018372337737,0.00044843804543095355,0.0005587691063604454,0
48,0.0003194917507817816,0.0003094866044206951,0.0007915986737405629,0
49,0.00026174503018184625,0.0006435774514027101,0.00036980956965647615,0
50,0.0002561639798166171,0.0008551015885230197,7.273716854634427e-05,0
51,0.00047894911219448347,0.0005316228414808319,7.319840474329542e-05,0
52,0.0008620254004507966,0.0007219560310697288,9.410871799430454e-05,0
53,0.000283927123686468,0.0009396233074391365,0.0004170843308392517,0
54,0.0008472741189586182,0.0007419801715860757,0.00038195408120380014,0
55,0.0007840474710613234,0.0007598002345534717,5.572718117955455e-06,0
56,0.0006755234236821332,0.000404705230497006,0.00037212633699100316,0
57,0.0004419234776662039,2.987144432971678e-05,0.0009904354209930627,0
58,5.050595998985319e-05,0.0009065822187457254,8.073388495648881e-05,0
59,0.0007053012123350334,0.0006748945582326043,0.0008223545609263652,0
60,0.000328095009768414,0.0009044633875438296,0.0009710276606971245,0
61,5.7742557177117626e-05,0.0008108526510690314,0.0005154892572117027,0
62,0.0006038478995978287,0.00012005220060083722,0.0007837864874485286,0
63,0.0007444004683072703,0.0007709701117041754,0.00031411040536078204,0
64,0.00022382584488159053,0.00014841118481667925,0.0005373976608013848,0
65,2.8618045230704327e-05,0.00018971131727722702,0.0006122678207555495,0
66,0.0003230327074899041,0.00019415181061900488,0.0002719027988225734,0
67,0.0009892803147640615,0.000288589118245433,0.0003034704902110663,0
68,0.0006674651743914142,0.0006425817733606278,0.0007500595833016086,0
69,0.0004394068746978679,0.00015826601803978823,0.0004324908169166122,0
70,0.0004821798088812104,0.0003561689199773801,0.0008420179900922075,0
71,0.0004525110516984298,0.00044741713887513256,0.0005746952664180385,0
72,0.00041728755307428414,0.000516090251829223,0.00013583887930243476,0
73,0.0007302448951830912,0.0006515452501420142,0.0005395480820145197,0
74,0.00014316579083263582,0.0004877227665789155,0.000648962437676588,0
75,0.00015329372834417353,6.781669361284937e-05,0.0004979421853529347,0
76,0.0005126347552959911,0.0007184627378611994,0.00030223674620608997,0
77,0.0006400937109877013,0.0004504290730319185,0.0007510224645891031,0
78,0.0008007184934405995,0.00047589825011030865,0.0009638602676511672,0
79,0.0002546595935759405,0.0007820365196146879,0.00026549642635648977,0
80,0.00014221058589351665,0.0003883292326142055,0.0008460650401317548,0
81,0.0001614115589177292,5.662213216174417e-05,7.755252724360462e-05,0
82,0.0007927577377031493,0.00018857286823307617,0.0008676162032207943,0
83,0.0007854921189682258,0.0007630740424216993,0.0007292802967659763,0
84,9.357693226360919e-05,0.00034098723337072667,0.0004093812004154103,0
85,0.0008160998161442062,0.00023387509318162293,0.0007942812282220594,0
86,0.0007813042762328683,0.00012672668118643082,0.0007687388114115544,0
87,9.349818917881403e-05,0.0006098298018012182,0.0006849843801179128,0
88,0.00038623753330206255,0.0001382657897898447,0.00052436285941297,0
89,0.0002257257828774173,0.00047427672894015773,0.0007629507839466078,0
90,0.0008234121425237602,0.00038905960198511223,0.0009318112053989894,0
91,0.0008465235631863515,0.0008286678527615586,0.0001636309086721476,0
92,9.590851617254503e-05,0.000711480887139407,0.0001354700573838511,0
93,5.3316678030643996e-05,0.00029064688777521633,0.0006231762391518624,0
94,0.0006397082807483015,0.0009125816559682857,0.00046523282749390163,0
95,0.00037461918720366037,0.0005103915606482712,0.0003226214411409333,0
96,0.0009816033429409857,6.631465390770975e-05,0.0008430415722604786,0
97,0.0009441425210212265,0.00019671103879491758,0.0007414835591528827,0
98,0.00037557009521949926,0.0009224953206526191,0.0006301271830461754,0
99,0.0006303756658796985,0.0009736873779905794,0.0003517710565003651,0
100,0.00040935850893856297,0.0002480824993942691,0.00028853319104394715,0
101,0.0008056414549454176,0.0005519130311598238,0.0005659193607344454,0
102,0.00018595334366735094,0.00040443531368501175,0.00043819976320058195,0
103,0.0009467319194450696,0.0001439053575384678,0.0009402523962197253,0
104,0.0003360557119567752,0.000383514111256677,0.00046946856074160816,0
105,0.000800353094994687,0.00045620224276827614,0.0002580219465050766,0
106,0.0008364139408751902,0.000834734754230082,0.0009321622192788162,0
107,0.0009154615608823999,0.0006939579887127656,0.0001194078902199207,0
108,0.0008110179801062002,0.0006837907172721082,2.7090693918495835e-05,0
109,0.0006250593576705677,0.0005614449913981884,0.0009410792817101465,0
110,0.0007049179559138627,0.00015404428771463818,0.00029963024709046295,0
111,0.0004622843032301752,0.000705563746830829,5.56470722284298e-05,0
112,0.0007553204841941886,0.0008833252827414662,0.0003213725503909546,0
113,0.0008068400458603095,0.0005049721118389993,2.4679285997686317e-05,0
114,0.00022212133851464566,4.0990680473814265e-05,8.63690092138305e-05,0
115,0.00036879955263486767,0.0006637563455974085,2.722486469124763e-05,0
116,0.0002820839579711778,0.0006725550735593129,0.0006488888850631033,0
117,0.0005137722426831289,0.0008205320002565998,6.93033090616666e-05,0
118,0.0008613834576443065,0.00035023589854550966,0.0009637844001514855,0
119,0.0008679792338503658,0.0005698864451080893,0.00034635200418066994,0
120,0.0007639760783346896,0.0005523252164205927,0.00031319306563009806,0
121,0.0001367902675517928,0.00035013888748770475,0.0006717741007836376,0
122,0.0006753285134410222,0.00048438824165751614,0.0008164534502974967,0
123,0.0007859146710222115,0.0009320709115539741,0.0007863760601069837,0
124,0.00015930795985043,2.3014825400726636e-05,0.0006618729393874668,0
125,0.00024502647035042204,2.9442353218746332e-05,0.0003222247356390079,0
126,0.0008018686087792079,0.0006487736863902393,0.0005674295064536505,0
127,0.00025827290688136887,0.0006024607192561012,0.00012919442740657472,0
128,0.000815850285096809,0.00010398309728918143,0.00045245517836471963,0
129,0.0005615827948933676,2.2421854837217814e-05,0.00041006050916885504,0
130,0.0001051771157964908,8.326294669389723e-05,0.0009632625778874709,0
131,0.0008323796015140202,0.00014012540286997488,0.0003913847414141791,0
132,0.0003789662083343719,0.0006543109752114186,9.756101777873805e-05,0
133,0.0006432462253186139,0.0004341666820724588,0.0007464681697998737,0
134,0.0006570874796680381,0.0005371463805895568,0.0008489475568766035,0
135,0.0003860991889091786,0.0009981248858171095,0.0009267177584231128,0
136,8.390297029790483e-05,0.0008125615218402639,0.0009402167828358356,0
137,0.0009733465475519052,0.0008690568648811576,0.0002789432847478501,0
138,0.0009843605649759348,0.0007313990693413373,0.00032521886990141945,0
139,0.0003334249121646833,0.00029903364895218966,0.00016334422259743875,0
140,0.00026697991753316244,0.0007452896542438943,2.94913793922702e-05,0
141,0.0009669036619050726,0.0008635842803543521,0.0008512482018679517,0
142,0.0003950421733393711,0.0009411022785904703,0.00036798832370280276,0
143,0.0009701630231486418,0.00014041572192089634,3.6719724655909e-05,0
144,0.0005823381827378661,0.0009854847549526588,0.0009230956799616137,0
145,0.0006893902492507142,0.0005064518215458036,0.00018691741856637602,0
146,0.0008637534506981693,0.0006012500706662188,0.0007193918723954182,0
147,0.0005907038998460465,0.00037788288739852615,0.00012766410574920783,0
148,0.0004066127339441404,0.00038787571101089104,8.584804262019552e-05,0
149,0.00031225963505814383,0.0006863714523617557,0.000858155162174232,0
150,9.92797278346369e-05,0.0007932516838193085,0.0008675719819546002,0
151,0.00027450946773953876,0.0008225611622719898,3.172326997107133e-05,0
152,0.00010507655257322768,0.0005694645689663064,0.0005229093249674424,0
153,0.0008888854022556346,0.00040257329430288424,0.00093876054544041,0
154,0.00024382823088871597,0.0006430020576094204,0.00011369224349964025,0
155,0.00045009785238699817,0.0001246997689820778,4.1932950858140195e-05,0
156,0.0003635614621125386,0.0006580525967606715,0.0009002800226035588,0
157,0.0009025466780720977,0.0009393544525554521,0.0006822800725972831,0
158,0.0009260870184876016,0.0007711092758386712,0.0009327071633931232,0
159,0.00035857768092588404,0.0006818042783188367,0.0006326580584440571,0
160,0.0002453406006984054,0.0006997424391604534,0.00013051352961848884,0
