id,x,y,z,type
0,0.0006007899848530028,0.000687275849265858,0.00023623482092456784,0
1,0.00059867430136515,0.0007957790271053215,0.0009905390762590621,0
2,0.0007912859801411839,6.730331785967913e-05,0.000463404038342512,0
3,0.00014181286583736164,0.0005865507427416929,0.000684391633883256,0
4,0.0005317636365467614,0.00010618001081259654,0.0005761626140419569,0
5,0.0001162967318567052,0.0007400230835471239,0.0006459829852400075,0
6,0.0002293546927995348,0.000597239391085419,3.137459225336514e-05,0
7,0.00021153826330310167,0.0008894307079556157,0.00014749321008955863,0
8,0.0005456910543276455,0.0006595733979357615,0.0002720800830526261,0
9,0.00018234163402772296,0.0003004534137466556,0.0008796535788030847,0
10,0.0005236510064162177,0.0004902845747514295,0.00029726993408441595,0
11,0.0007289471972407455,0.0005230766418191516,0.0006075412927432043,0
12,0.00047947127024510226,0.0003883178980752299,0.0001978300745888253,0
13,0.00016512636753931875,0.0004826862718831826,0.00021822490241729797,0
14,0.000675310360108489,0.0008832113646565285,0.0009764582593395817,0
15,0.0006619817423394805,0.0002571763057416673,0.00020419581216897832,0
16,7.762417192002347e-05,0.0005036954421458895,0.0008453848167381526,0
17,0.000875941980237375,0.0006460001489633339,0.0008002641430799258,0
18,0.0003685227469877557,0.0007952858545193852,0.0006085688778742943,0
19,0.0006990590827635935,0.000400736775694208,0.00014999375849534746,0
20,0.00027063439639753937,0.0006191346583676484,0.0003442806508718894,0
21,0.00017977364450806054,0.0006855392808961362,0.0005805348822781995,0
22,0.000686893720238102,0.00014748226324280832,0.00021894603369795317,0
23,0.0007261535424096308,0.0005263798736730699,0.0007517044855825233,0
24,0.00040408924309911923,0.000342518784895858,0.00012210830378519755,0
25,0.0004139412778715852,0.0004002121487496043,0.00046482340767605855,0
26,0.0008775401505977281,0.0007398334252340349,0.0008289896172232313,0
27,0.00010200025170351635,7.667485922130158e-05,6.780092783738979e-05,0
28,0.0007950945623244652,0.0001966183865212914,0.0006076915676080512,0
29,0.00025944712430874364,0.0005635959664181967,0.00025165874929403934,0
30,0.0009474448213535498,0.0008573528322884626,0.0007683199415564205,0
31,0.0009720471336798301,0.0005612498696603742,0.0005970423970013505,0
32,0.0008637302900765165,0.0007745671561063339,0.0007555842105941575,0
33,0.0004218875592055863,0.000322575442405607,0.0001390396086092477,0
34,0.0006007168344550484,0.0007656610749933148,0.0006477809951459519,0
35,0.0001613389247808249,0.0007060293039030804,0.0005551513958836188,0
36,0.0004008460802976808,0.0004719846092482311,0.0009954070524402206,0
37,0.0007950493556587054,0.0008562336298303855,0.00012475595604110424,0
38,3.915893573189011e-05,0.0002269242095315518,0.00011404202217437642,0
39,0.0008256099054235433,0.00045956288446581775,6.225448324808081e-05,0
40,0.0008136244380926445,0.0005102280098249633,7.128361507800763e-05,0
41,0.0002626087165436002,0.00017229924402151596,0.00048600046773101293,0
42,0.00024569471867518276,0.00012227759384917514,2.2384066987662932e-05,0
43,0.0008780457493179137,2.6723504730365e-05,0.0008397629270239585,0
44,0.00023954593607869245,0.00040949240503930463,0.0008162781892780232,0
45,0.0003441843865294191,0.0007177159817762599,0.0007901298052571942,0
46,0.0006875676429247638,1.6644652474728017e-05,0.00043778958212991806,0
47,0.0007128155057157616,0.00034699505832174105,0.00012159499027038867,0
48,0.00014836339697718427,0.00011245198839089066,0.0008788232410507041,0
49,0.0005857990845345393,0.0008292674739415425,0.0007917635308804412,0
50,0.0005513882863600158,0.0004392499303101636,0.0007745911494113532,0
51,0.00031770298858405945,0.0009071667964717011,0.0005507913965513415,0
52,0.0009804718068588845,0.0005313518243159905,5.992651922471992e-05,0
53,0.000725006854934758,0.000413279416075539,0.0009144032939104945,0
54,0.0009597019747125819,6.67771670812024e-05,0.0005554832376025688,0
55,0.00034289429048983,0.0009402018782850175,6.793093417364771e-05,0
56,0.0009395275417079593,0.0008957122846689162,0.00014928188734689163,0
57,0.0009136323723277822,0.000594952617514457,0.0003397020701907488,0
58,5.781922124441652e-05,0.000816288304231319,0.0003331790089159774,0
59,0.0004366256729327273,0.00047539371503928387,0.0009484009789695228,0
60,0.0008736048619663975,0.0002934958158922869,0.00016924500878880166,0
61,0.00061969339521487,0.0007254800637798866,0.0003117148654738561,0
62,0.0002525519928950515,0.00044267028445659775,0.0007414724917220103,0
63,0.0008430151728534155,0.0007227583763815034,0.0009336626066751607,0
64,0.00022832415938678986,0.000699292670411242,0.00011234384743062343,0
65,0.0004050618172281412,0.0002075734930675507,0.0005302629838309406,0
66,0.00026201022942704054,4.625805290999219e-05,0.00021247006747856769,0
67,0.00016588240345104732,0.0005182039521547401,3.138052710802131e-05,0
68,0.0002333939630175772,0.0002286739362570134,0.0005014620372913159,0
69,9.680205029686406e-05,0.000576919995404188,0.00032699364119868944,0
70,0.000773999708149279,8.854235824066636e-05,0.0002101797698371296,0
71,0.0004482069574641814,0.00048045291653174316,0.00029606220856352164,0
72,0.0007069774406345254,0.0006629168989404602,0.0008041671630039354,0
73,0.0009591156869105125,9.440035040352857e-05,0.0001107511079738065,0
74,0.00017323558439070097,0.0006472339029376747,0.0006813058390997557,0
75,0.0007801464525090673,0.00018654482655415595,0.00038819787786142945,0
76,8.886956476026075e-05,2.8210102097211422e-05,0.00024601394933641173,0
77,0.0004413329389037953,0.0001058857232968431,0.0008222210614027002,0
78,2.20908793633563e-05,4.290881840828875e-05,0.0009812578428811363,0
79,0.0005818401081305808,6.079304427999088e-05,0.00031256049362591676,0
80,6.035635750125268e-05,0.00015272724837157904,0.0008841269450384264,0
81,0.00017602254589679057,0.0009447102024532599,5.725044409041369e-05,0
82,0.00019627926684139086,0.00028346693886248544,0.0009139847826477021,0
83,3.344233528122509e-05,0.000867477999813391,0.0008494189283762189,0
84,4.768325825903308e-05,0.0004628000728051762,4.6702865808704306e-06,0
85,0.0009462761009446902,0.0006299415058216562,0.0007400249652401183,0
86,0.00028690322731654696,0.00028999056750453133,0.0007367828989933352,0
87,0.00028734458354245907,0.0007830511502425079,0.0006168152540511547,0
88,0.0005841344438019323,0.00011646795164918534,0.00013772529714901226,0
89,0.0004202024270402438,0.0007172727407754576,0.0005791902688282303,0
90,0.0004472649946716612,0.0004500528879858311,0.0004603933558472494,0
91,0.0009893043402809981,0.0008023246671511262,0.0005282780834710159,0
